Date,Time,Press
3/13/2022,17:30:02,5707.81
3/13/2022,17:30:07,5707.72
3/13/2022,17:30:12,5707.75
3/13/2022,17:30:17,5706.02
3/13/2022,17:30:22,5705.65
3/13/2022,17:30:27,5711.29
3/13/2022,17:30:32,5715.11
3/13/2022,17:30:37,5712.58
3/13/2022,17:30:42,5711.35
3/13/2022,17:30:47,5688.02
3/13/2022,17:30:52,5733.64
3/13/2022,17:30:57,5698.47
3/13/2022,17:31:02,5681.95
3/13/2022,17:31:07,5729.05
3/13/2022,17:31:12,5716.37
3/13/2022,17:31:17,5709.20
3/13/2022,17:31:22,5700.84
3/13/2022,17:31:27,5720.60
3/13/2022,17:31:32,5710.12
3/13/2022,17:31:37,5710.20
3/13/2022,17:31:42,5706.16
3/13/2022,17:31:47,5718.26
3/13/2022,17:31:52,5710.31
3/13/2022,17:31:57,5712.29
3/13/2022,17:32:02,5710.04
3/13/2022,17:32:07,5711.92
3/13/2022,17:32:12,5712.28
3/13/2022,17:32:17,5710.79
3/13/2022,17:32:22,5710.34
3/13/2022,17:32:27,5711.87
3/13/2022,17:32:32,5711.25
3/13/2022,17:32:37,5711.25
3/13/2022,17:32:42,5711.25
3/13/2022,17:32:47,5711.27
3/13/2022,17:32:52,5711.24
3/13/2022,17:32:57,5711.24
3/13/2022,17:33:02,5711.26
3/13/2022,17:33:07,5711.28
3/13/2022,17:33:12,5711.26
3/13/2022,17:33:17,5711.28
3/13/2022,17:33:22,5711.28
3/13/2022,17:33:27,5711.29
3/13/2022,17:33:32,5711.27
3/13/2022,17:33:37,5711.29
3/13/2022,17:33:42,5711.29
3/13/2022,17:33:47,5711.29
3/13/2022,17:33:52,5711.28
3/13/2022,17:33:57,5711.30
3/13/2022,17:34:02,5711.29
3/13/2022,17:34:07,5711.29
3/13/2022,17:34:12,5711.29
3/13/2022,17:34:17,5711.30
3/13/2022,17:34:22,5711.29
3/13/2022,17:34:27,5711.30
3/13/2022,17:34:32,5711.30
3/13/2022,17:34:37,5711.30
3/13/2022,17:34:42,5711.30
3/13/2022,17:34:47,5711.30
3/13/2022,17:34:52,5711.30
3/13/2022,17:34:57,5711.31
3/13/2022,17:35:02,5711.30
3/13/2022,17:35:07,5711.31
3/13/2022,17:35:12,5711.30
3/13/2022,17:35:17,5711.31
3/13/2022,17:35:22,5711.30
3/13/2022,17:35:27,5711.31
3/13/2022,17:35:32,5711.31
3/13/2022,17:35:37,5711.31
3/13/2022,17:35:42,5711.31
3/13/2022,17:35:47,5711.31
3/13/2022,17:35:52,5711.31
3/13/2022,17:35:57,5711.31
3/13/2022,17:36:02,5711.31
3/13/2022,17:36:07,5711.31
3/13/2022,17:36:12,5711.31
3/13/2022,17:36:17,5711.31
3/13/2022,17:36:22,5711.31
3/13/2022,17:36:27,5711.31
3/13/2022,17:36:32,5711.31
3/13/2022,17:36:37,5711.31
3/13/2022,17:36:42,5711.31
3/13/2022,17:36:47,5711.31
3/13/2022,17:36:52,5711.31
3/13/2022,17:36:57,5711.32
3/13/2022,17:37:02,5711.31
3/13/2022,17:37:07,5711.32
3/13/2022,17:37:12,5711.31
3/13/2022,17:37:17,5711.32
3/13/2022,17:37:22,5711.31
3/13/2022,17:37:27,5711.32
3/13/2022,17:37:32,5711.32
3/13/2022,17:37:37,5711.32
3/13/2022,17:37:42,5711.32
3/13/2022,17:37:47,5711.32
3/13/2022,17:37:52,5711.32
3/13/2022,17:37:57,5711.32
3/13/2022,17:38:02,5711.32
3/13/2022,17:38:07,5711.32
3/13/2022,17:38:12,5711.32
3/13/2022,17:38:17,5711.32
3/13/2022,17:38:22,5711.32
3/13/2022,17:38:27,5711.32
3/13/2022,17:38:32,5711.32
3/13/2022,17:38:37,5711.32
3/13/2022,17:38:42,5711.32
3/13/2022,17:38:47,5711.32
3/13/2022,17:38:52,5711.32
3/13/2022,17:38:57,5711.32
3/13/2022,17:39:02,5711.32
3/13/2022,17:39:07,5711.32
3/13/2022,17:39:12,5711.32
3/13/2022,17:39:17,5711.32
3/13/2022,17:39:22,5711.32
3/13/2022,17:39:27,5711.32
3/13/2022,17:39:32,5711.32
3/13/2022,17:39:37,5711.32
3/13/2022,17:39:42,5711.32
3/13/2022,17:39:47,5711.32
3/13/2022,17:39:52,5711.32
3/13/2022,17:39:57,5711.32
3/13/2022,17:40:02,5711.32
3/13/2022,17:40:07,5711.32
3/13/2022,17:40:12,5711.32
3/13/2022,17:40:17,5711.32
3/13/2022,17:40:22,5711.32
3/13/2022,17:40:27,5711.32
3/13/2022,17:40:32,5711.32
3/13/2022,17:40:37,5711.32
3/13/2022,17:40:42,5711.32
3/13/2022,17:40:47,5711.32
3/13/2022,17:40:52,5711.32
3/13/2022,17:40:57,5711.32
3/13/2022,17:41:02,5711.32
3/13/2022,17:41:07,5711.32
3/13/2022,17:41:12,5711.32
3/13/2022,17:41:17,5711.32
3/13/2022,17:41:22,5711.32
3/13/2022,17:41:27,5711.32
3/13/2022,17:41:32,5711.32
3/13/2022,17:41:37,5711.32
3/13/2022,17:41:42,5711.32
3/13/2022,17:41:47,5711.32
3/13/2022,17:41:52,5711.32
3/13/2022,17:41:57,5711.32
3/13/2022,17:42:02,5711.32
3/13/2022,17:42:07,5711.32
3/13/2022,17:42:12,5711.32
3/13/2022,17:42:17,5711.32
3/13/2022,17:42:22,5711.32
3/13/2022,17:42:27,5711.32
3/13/2022,17:42:32,5711.32
3/13/2022,17:42:37,5711.32
3/13/2022,17:42:42,5711.32
3/13/2022,17:42:47,5711.32
3/13/2022,17:42:52,5711.32
3/13/2022,17:42:57,5711.32
3/13/2022,17:43:02,5711.32
3/13/2022,17:43:07,5711.32
3/13/2022,17:43:12,5711.32
3/13/2022,17:43:17,5711.32
3/13/2022,17:43:22,5711.32
3/13/2022,17:43:27,5711.32
3/13/2022,17:43:32,5711.32
3/13/2022,17:43:37,5711.32
3/13/2022,17:43:42,5711.32
3/13/2022,17:43:47,5711.32
3/13/2022,17:43:52,5711.32
3/13/2022,17:43:57,5711.32
3/13/2022,17:44:02,5711.32
3/13/2022,17:44:07,5711.32
3/13/2022,17:44:12,5711.32
3/13/2022,17:44:17,5711.32
3/13/2022,17:44:22,5711.32
3/13/2022,17:44:27,5711.32
3/13/2022,17:44:32,5711.32
3/13/2022,17:44:37,5711.32
3/13/2022,17:44:42,5711.32
3/13/2022,17:44:47,5711.32
3/13/2022,17:44:52,5711.32
3/13/2022,17:44:57,5711.32
3/13/2022,17:45:02,5711.32
3/13/2022,17:45:07,5711.32
3/13/2022,17:45:12,5711.32
3/13/2022,17:45:17,5711.32
3/13/2022,17:45:22,5711.32
3/13/2022,17:45:27,5711.32
3/13/2022,17:45:32,5711.32
3/13/2022,17:45:37,5711.32
3/13/2022,17:45:42,5711.32
3/13/2022,17:45:47,5711.32
3/13/2022,17:45:52,5711.32
3/13/2022,17:45:57,5711.32
3/13/2022,17:46:02,5711.32
3/13/2022,17:46:07,5711.32
3/13/2022,17:46:12,5711.32
3/13/2022,17:46:17,5711.32
3/13/2022,17:46:22,5711.32
3/13/2022,17:46:27,5711.32
3/13/2022,17:46:32,5711.32
3/13/2022,17:46:37,5711.32
3/13/2022,17:46:42,5711.32
3/13/2022,17:46:47,5711.32
3/13/2022,17:46:52,5711.32
3/13/2022,17:46:57,5711.32
3/13/2022,17:47:02,5711.32
3/13/2022,17:47:07,5711.32
3/13/2022,17:47:12,5711.32
3/13/2022,17:47:17,5711.32
3/13/2022,17:47:22,5711.32
3/13/2022,17:47:27,5711.32
3/13/2022,17:47:32,5711.32
3/13/2022,17:47:37,5711.32
3/13/2022,17:47:42,5711.32
3/13/2022,17:47:47,5711.32
3/13/2022,17:47:52,5711.32
3/13/2022,17:47:57,5711.32
3/13/2022,17:48:02,5711.32
3/13/2022,17:48:07,5711.32
3/13/2022,17:48:12,5711.32
3/13/2022,17:48:17,5711.32
3/13/2022,17:48:22,5711.32
3/13/2022,17:48:27,5711.32
3/13/2022,17:48:32,5711.32
3/13/2022,17:48:37,5711.32
3/13/2022,17:48:42,5711.32
3/13/2022,17:48:47,5711.32
3/13/2022,17:48:52,5711.32
3/13/2022,17:48:57,5711.32
3/13/2022,17:49:02,5711.32
3/13/2022,17:49:07,5711.32
3/13/2022,17:49:12,5711.32
3/13/2022,17:49:17,5711.32
3/13/2022,17:49:22,5711.32
3/13/2022,17:49:27,5711.32
3/13/2022,17:49:32,5711.32
3/13/2022,17:49:37,5711.32
3/13/2022,17:49:42,5711.32
3/13/2022,17:49:47,5711.32
3/13/2022,17:49:52,5711.32
3/13/2022,17:49:57,5711.32
3/13/2022,17:50:02,5711.32
3/13/2022,17:50:07,5711.32
3/13/2022,17:50:12,5711.32
3/13/2022,17:50:17,5711.32
3/13/2022,17:50:22,5711.32
3/13/2022,17:50:27,5711.32
3/13/2022,17:50:32,5711.32
3/13/2022,17:50:37,5711.32
3/13/2022,17:50:42,5711.32
3/13/2022,17:50:47,5711.32
3/13/2022,17:50:52,5711.32
3/13/2022,17:50:57,5711.32
3/13/2022,17:51:02,5711.32
3/13/2022,17:51:07,5711.32
3/13/2022,17:51:12,5711.32
3/13/2022,17:51:17,5711.32
3/13/2022,17:51:22,5711.32
3/13/2022,17:51:27,5711.32
3/13/2022,17:51:32,5711.32
3/13/2022,17:51:37,5711.32
3/13/2022,17:51:42,5711.32
3/13/2022,17:51:47,5711.32
3/13/2022,17:51:52,5711.32
3/13/2022,17:51:57,5711.32
3/13/2022,17:52:02,5711.32
3/13/2022,17:52:07,5711.32
3/13/2022,17:52:12,5711.32
3/13/2022,17:52:17,5711.32
3/13/2022,17:52:22,5711.32
3/13/2022,17:52:27,5711.32
3/13/2022,17:52:32,5711.32
3/13/2022,17:52:37,5711.32
3/13/2022,17:52:42,5711.32
3/13/2022,17:52:47,5711.32
3/13/2022,17:52:52,5711.32
3/13/2022,17:52:57,5711.32
3/13/2022,17:53:02,5711.32
3/13/2022,17:53:07,5711.32
3/13/2022,17:53:12,5711.32
3/13/2022,17:53:17,5711.32
3/13/2022,17:53:22,5711.32
3/13/2022,17:53:27,5711.32
3/13/2022,17:53:32,5711.32
3/13/2022,17:53:37,5711.32
3/13/2022,17:53:42,5711.32
3/13/2022,17:53:47,5711.32
3/13/2022,17:53:52,5711.32
3/13/2022,17:53:57,5711.32
3/13/2022,17:54:02,5711.32
3/13/2022,17:54:07,5711.32
3/13/2022,17:54:12,5711.32
3/13/2022,17:54:17,5711.32
3/13/2022,17:54:22,5711.32
3/13/2022,17:54:27,5711.32
3/13/2022,17:54:32,5711.32
3/13/2022,17:54:37,5711.31
3/13/2022,17:54:42,5711.31
3/13/2022,17:54:47,5711.31
3/13/2022,17:54:52,5711.31
3/13/2022,17:54:57,5711.31
3/13/2022,17:55:02,5711.31
3/13/2022,17:55:07,5711.31
3/13/2022,17:55:12,5711.31
3/13/2022,17:55:17,5711.31
3/13/2022,17:55:22,5711.31
3/13/2022,17:55:27,5711.31
3/13/2022,17:55:32,5711.31
3/13/2022,17:55:37,5711.31
3/13/2022,17:55:42,5711.31
3/13/2022,17:55:47,5711.31
3/13/2022,17:55:52,5711.31
3/13/2022,17:55:57,5711.31
3/13/2022,17:56:02,5711.31
3/13/2022,17:56:07,5711.29
3/13/2022,17:56:12,5711.26
3/13/2022,17:56:17,5711.22
3/13/2022,17:56:22,5711.14
3/13/2022,17:56:27,5711.07
3/13/2022,17:56:32,5711.01
3/13/2022,17:56:37,5711.14
3/13/2022,17:56:42,5711.10
3/13/2022,17:56:47,5709.17
3/13/2022,17:56:52,5698.38
3/13/2022,17:56:57,5708.85
3/13/2022,17:57:02,5701.60
3/13/2022,17:57:07,5713.09
3/13/2022,17:57:12,5713.57
3/13/2022,17:57:17,5675.94
3/13/2022,17:57:22,5725.26
3/13/2022,17:57:27,5705.87
3/13/2022,17:57:32,5707.96
3/13/2022,17:57:37,5690.06
3/13/2022,17:57:42,5720.08
3/13/2022,17:57:47,5700.09
3/13/2022,17:57:52,5704.18
3/13/2022,17:57:57,5698.91
3/13/2022,17:58:02,5715.47
3/13/2022,17:58:07,5690.82
3/13/2022,17:58:12,5693.66
3/13/2022,17:58:17,5689.79
3/13/2022,17:58:22,5701.38
3/13/2022,17:58:27,5700.06
3/13/2022,17:58:32,5695.95
3/13/2022,17:58:37,5694.91
3/13/2022,17:58:42,5691.45
3/13/2022,17:58:47,5705.91
3/13/2022,17:58:52,5690.61
3/13/2022,17:58:57,5696.24
3/13/2022,17:59:02,5691.50
3/13/2022,17:59:07,5697.01
3/13/2022,17:59:12,5693.93
3/13/2022,17:59:17,5696.46
3/13/2022,17:59:22,5692.95
3/13/2022,17:59:27,5697.75
3/13/2022,17:59:32,5693.95
3/13/2022,17:59:37,5695.59
3/13/2022,17:59:42,5693.69
3/13/2022,17:59:47,5695.78
3/13/2022,17:59:52,5693.93
3/13/2022,17:59:57,5695.32
3/13/2022,18:00:02,5694.64
3/13/2022,18:00:07,5695.39
3/13/2022,18:00:12,5694.55
3/13/2022,18:00:17,5695.18
3/13/2022,18:00:22,5694.75
3/13/2022,18:00:27,5695.04
3/13/2022,18:00:32,5694.68
3/13/2022,18:00:37,5695.14
3/13/2022,18:00:42,5694.87
3/13/2022,18:00:47,5694.90
3/13/2022,18:00:52,5694.77
3/13/2022,18:00:57,5694.88
3/13/2022,18:01:02,5694.83
3/13/2022,18:01:07,5694.85
3/13/2022,18:01:12,5694.82
3/13/2022,18:01:17,5694.84
3/13/2022,18:01:22,5694.80
3/13/2022,18:01:27,5694.81
3/13/2022,18:01:32,5694.78
3/13/2022,18:01:37,5694.79
3/13/2022,18:01:42,5694.76
3/13/2022,18:01:47,5694.77
3/13/2022,18:01:52,5694.75
3/13/2022,18:01:57,5694.76
3/13/2022,18:02:02,5694.73
3/13/2022,18:02:07,5694.74
3/13/2022,18:02:12,5694.72
3/13/2022,18:02:17,5694.72
3/13/2022,18:02:22,5694.70
3/13/2022,18:02:27,5694.71
3/13/2022,18:02:32,5694.69
3/13/2022,18:02:37,5694.69
3/13/2022,18:02:42,5694.68
3/13/2022,18:02:47,5694.68
3/13/2022,18:02:52,5694.66
3/13/2022,18:02:57,5694.66
3/13/2022,18:03:02,5694.65
3/13/2022,18:03:07,5694.65
3/13/2022,18:03:12,5694.64
3/13/2022,18:03:17,5694.64
3/13/2022,18:03:22,5694.63
3/13/2022,18:03:27,5694.63
3/13/2022,18:03:32,5694.62
3/13/2022,18:03:37,5694.62
3/13/2022,18:03:42,5694.61
3/13/2022,18:03:47,5694.61
3/13/2022,18:03:52,5694.60
3/13/2022,18:03:57,5694.60
3/13/2022,18:04:02,5694.60
3/13/2022,18:04:07,5694.59
3/13/2022,18:04:12,5694.59
3/13/2022,18:04:17,5694.59
3/13/2022,18:04:22,5694.58
3/13/2022,18:04:27,5694.58
3/13/2022,18:04:32,5694.58
3/13/2022,18:04:37,5694.57
3/13/2022,18:04:42,5694.57
3/13/2022,18:04:47,5694.57
3/13/2022,18:04:52,5694.56
3/13/2022,18:04:57,5694.56
3/13/2022,18:05:02,5694.56
3/13/2022,18:05:07,5694.56
3/13/2022,18:05:12,5694.56
3/13/2022,18:05:17,5694.56
3/13/2022,18:05:22,5694.55
3/13/2022,18:05:27,5694.55
3/13/2022,18:05:32,5694.55
3/13/2022,18:05:37,5694.55
3/13/2022,18:05:42,5694.55
3/13/2022,18:05:47,5694.55
3/13/2022,18:05:52,5694.55
3/13/2022,18:05:57,5694.54
3/13/2022,18:06:02,5694.54
3/13/2022,18:06:07,5694.54
3/13/2022,18:06:12,5694.54
3/13/2022,18:06:17,5694.54
3/13/2022,18:06:22,5694.54
3/13/2022,18:06:27,5694.54
3/13/2022,18:06:32,5694.54
3/13/2022,18:06:37,5694.54
3/13/2022,18:06:42,5694.54
3/13/2022,18:06:47,5694.54
3/13/2022,18:06:52,5694.53
3/13/2022,18:06:57,5694.53
3/13/2022,18:07:02,5694.55
3/13/2022,18:07:07,5694.51
3/13/2022,18:07:12,5694.51
3/13/2022,18:07:17,5694.56
3/13/2022,18:07:22,5694.62
3/13/2022,18:07:27,5694.47
3/13/2022,18:07:32,5694.68
3/13/2022,18:07:37,5695.19
3/13/2022,18:07:42,5695.95
3/13/2022,18:07:47,5685.40
3/13/2022,18:07:52,5703.28
3/13/2022,18:07:57,5705.58
3/13/2022,18:08:02,5707.28
3/13/2022,18:08:07,5694.57
3/13/2022,18:08:12,5693.47
3/13/2022,18:08:17,5679.94
3/13/2022,18:08:22,5734.22
3/13/2022,18:08:27,5706.59
3/13/2022,18:08:32,5722.57
3/13/2022,18:08:37,5690.02
3/13/2022,18:08:42,5703.28
3/13/2022,18:08:47,5712.71
3/13/2022,18:08:52,5719.15
3/13/2022,18:08:57,5700.09
3/13/2022,18:09:02,5723.27
3/13/2022,18:09:07,5719.23
3/13/2022,18:09:12,5713.22
3/13/2022,18:09:17,5691.69
3/13/2022,18:09:22,5723.98
3/13/2022,18:09:27,5706.21
3/13/2022,18:09:32,5702.65
3/13/2022,18:09:37,5711.76
3/13/2022,18:09:42,5723.77
3/13/2022,18:09:47,5712.81
3/13/2022,18:09:52,5708.09
3/13/2022,18:09:57,5716.09
3/13/2022,18:10:02,5713.99
3/13/2022,18:10:07,5707.54
3/13/2022,18:10:12,5710.69
3/13/2022,18:10:17,5714.54
3/13/2022,18:10:22,5714.57
3/13/2022,18:10:27,5710.20
3/13/2022,18:10:32,5714.72
3/13/2022,18:10:37,5712.83
3/13/2022,18:10:42,5712.32
3/13/2022,18:10:47,5710.82
3/13/2022,18:10:52,5713.71
3/13/2022,18:10:57,5712.64
3/13/2022,18:11:02,5712.52
3/13/2022,18:11:07,5712.60
3/13/2022,18:11:12,5713.46
3/13/2022,18:11:17,5712.63
3/13/2022,18:11:22,5712.65
3/13/2022,18:11:27,5712.68
3/13/2022,18:11:32,5712.72
3/13/2022,18:11:37,5712.69
3/13/2022,18:11:42,5712.72
3/13/2022,18:11:47,5712.73
3/13/2022,18:11:52,5712.73
3/13/2022,18:11:57,5712.72
3/13/2022,18:12:02,5712.75
3/13/2022,18:12:07,5712.76
3/13/2022,18:12:12,5712.77
3/13/2022,18:12:17,5712.77
3/13/2022,18:12:22,5712.79
3/13/2022,18:12:27,5712.78
3/13/2022,18:12:32,5712.79
3/13/2022,18:12:37,5712.80
3/13/2022,18:12:42,5712.81
3/13/2022,18:12:47,5712.81
3/13/2022,18:12:52,5712.82
3/13/2022,18:12:57,5712.83
3/13/2022,18:13:02,5712.83
3/13/2022,18:13:07,5712.83
3/13/2022,18:13:12,5712.84
3/13/2022,18:13:17,5712.85
3/13/2022,18:13:22,5712.85
3/13/2022,18:13:27,5712.85
3/13/2022,18:13:32,5712.86
3/13/2022,18:13:37,5712.87
3/13/2022,18:13:42,5712.87
3/13/2022,18:13:47,5712.87
3/13/2022,18:13:52,5712.88
3/13/2022,18:13:57,5712.88
3/13/2022,18:14:02,5712.88
3/13/2022,18:14:07,5712.89
3/13/2022,18:14:12,5712.89
3/13/2022,18:14:17,5712.89
3/13/2022,18:14:22,5712.90
3/13/2022,18:14:27,5712.90
3/13/2022,18:14:32,5712.90
3/13/2022,18:14:37,5712.90
3/13/2022,18:14:42,5712.91
3/13/2022,18:14:47,5712.91
3/13/2022,18:14:52,5712.91
3/13/2022,18:14:57,5712.91
3/13/2022,18:15:02,5712.91
3/13/2022,18:15:07,5712.91
3/13/2022,18:15:12,5712.92
3/13/2022,18:15:17,5712.92
3/13/2022,18:15:22,5712.92
3/13/2022,18:15:27,5712.92
3/13/2022,18:15:32,5712.92
3/13/2022,18:15:37,5712.92
3/13/2022,18:15:42,5712.93
3/13/2022,18:15:47,5712.93
3/13/2022,18:15:52,5712.93
3/13/2022,18:15:57,5712.93
3/13/2022,18:16:02,5712.93
3/13/2022,18:16:07,5712.93
3/13/2022,18:16:12,5712.93
3/13/2022,18:16:17,5712.93
3/13/2022,18:16:22,5712.93
3/13/2022,18:16:27,5712.93
3/13/2022,18:16:32,5712.93
3/13/2022,18:16:37,5712.94
3/13/2022,18:16:42,5712.93
3/13/2022,18:16:47,5712.94
3/13/2022,18:16:52,5712.94
3/13/2022,18:16:57,5712.94
3/13/2022,18:17:02,5712.94
3/13/2022,18:17:07,5712.94
3/13/2022,18:17:12,5712.94
3/13/2022,18:17:17,5712.95
3/13/2022,18:17:22,5712.95
3/13/2022,18:17:27,5712.95
3/13/2022,18:17:32,5712.95
3/13/2022,18:17:37,5712.95
3/13/2022,18:17:42,5712.95
3/13/2022,18:17:47,5712.95
3/13/2022,18:17:52,5712.95
3/13/2022,18:17:57,5712.95
3/13/2022,18:18:02,5712.95
3/13/2022,18:18:07,5712.95
3/13/2022,18:18:12,5712.95
3/13/2022,18:18:17,5712.95
3/13/2022,18:18:22,5712.95
3/13/2022,18:18:27,5712.95
3/13/2022,18:18:32,5712.96
3/13/2022,18:18:37,5712.96
3/13/2022,18:18:42,5712.96
3/13/2022,18:18:47,5712.96
3/13/2022,18:18:52,5712.96
3/13/2022,18:18:57,5712.96
3/13/2022,18:19:02,5712.96
3/13/2022,18:19:07,5712.97
3/13/2022,18:19:12,5712.97
3/13/2022,18:19:17,5712.97
3/13/2022,18:19:22,5712.97
3/13/2022,18:19:27,5712.97
3/13/2022,18:19:32,5712.97
3/13/2022,18:19:37,5712.97
3/13/2022,18:19:42,5712.98
3/13/2022,18:19:47,5712.98
3/13/2022,18:19:52,5712.98
3/13/2022,18:19:57,5712.98
3/13/2022,18:20:02,5712.98
3/13/2022,18:20:07,5712.98
3/13/2022,18:20:12,5712.98
3/13/2022,18:20:17,5712.98
3/13/2022,18:20:22,5712.98
3/13/2022,18:20:27,5712.98
3/13/2022,18:20:32,5712.98
3/13/2022,18:20:37,5712.98
3/13/2022,18:20:42,5712.98
3/13/2022,18:20:47,5712.98
3/13/2022,18:20:52,5712.98
3/13/2022,18:20:57,5712.98
3/13/2022,18:21:02,5712.98
3/13/2022,18:21:07,5712.98
3/13/2022,18:21:12,5712.98
3/13/2022,18:21:17,5712.98
3/13/2022,18:21:22,5712.98
3/13/2022,18:21:27,5712.98
3/13/2022,18:21:32,5712.98
3/13/2022,18:21:37,5712.98
3/13/2022,18:21:42,5712.98
3/13/2022,18:21:47,5712.98
3/13/2022,18:21:52,5712.98
3/13/2022,18:21:57,5712.98
3/13/2022,18:22:02,5712.98
3/13/2022,18:22:07,5712.98
3/13/2022,18:22:12,5712.98
3/13/2022,18:22:17,5712.99
3/13/2022,18:22:22,5712.99
3/13/2022,18:22:27,5712.99
3/13/2022,18:22:32,5712.99
3/13/2022,18:22:37,5712.99
3/13/2022,18:22:42,5712.99
3/13/2022,18:22:47,5712.99
3/13/2022,18:22:52,5712.99
3/13/2022,18:22:57,5712.99
3/13/2022,18:23:02,5712.99
3/13/2022,18:23:07,5712.99
3/13/2022,18:23:12,5712.99
3/13/2022,18:23:17,5712.99
3/13/2022,18:23:22,5712.99
3/13/2022,18:23:27,5712.99
3/13/2022,18:23:32,5712.99
3/13/2022,18:23:37,5712.99
3/13/2022,18:23:42,5712.99
3/13/2022,18:23:47,5712.99
3/13/2022,18:23:52,5712.99
3/13/2022,18:23:57,5712.99
3/13/2022,18:24:02,5712.99
3/13/2022,18:24:07,5712.99
3/13/2022,18:24:12,5712.99
3/13/2022,18:24:17,5712.99
3/13/2022,18:24:22,5712.99
3/13/2022,18:24:27,5712.99
3/13/2022,18:24:32,5712.99
3/13/2022,18:24:37,5712.99
3/13/2022,18:24:42,5712.99
3/13/2022,18:24:47,5712.99
3/13/2022,18:24:52,5712.99
3/13/2022,18:24:57,5712.99
3/13/2022,18:25:02,5712.99
3/13/2022,18:25:07,5712.99
3/13/2022,18:25:12,5712.99
3/13/2022,18:25:17,5712.99
3/13/2022,18:25:22,5712.99
3/13/2022,18:25:27,5712.99
3/13/2022,18:25:32,5712.99
3/13/2022,18:25:37,5712.99
3/13/2022,18:25:42,5712.99
3/13/2022,18:25:47,5712.99
3/13/2022,18:25:52,5712.99
3/13/2022,18:25:57,5712.99
3/13/2022,18:26:02,5712.99
3/13/2022,18:26:07,5712.99
3/13/2022,18:26:12,5712.99
3/13/2022,18:26:17,5712.99
3/13/2022,18:26:22,5712.99
3/13/2022,18:26:27,5712.99
3/13/2022,18:26:32,5712.99
3/13/2022,18:26:37,5712.99
3/13/2022,18:26:42,5712.99
3/13/2022,18:26:47,5712.99
3/13/2022,18:26:52,5712.99
3/13/2022,18:26:57,5712.99
3/13/2022,18:27:02,5712.99
3/13/2022,18:27:07,5712.98
3/13/2022,18:27:12,5712.99
3/13/2022,18:27:17,5712.98
3/13/2022,18:27:22,5712.98
3/13/2022,18:27:27,5712.98
3/13/2022,18:27:32,5712.98
3/13/2022,18:27:37,5712.98
3/13/2022,18:27:42,5712.98
3/13/2022,18:27:47,5712.98
3/13/2022,18:27:52,5712.98
3/13/2022,18:27:57,5712.98
3/13/2022,18:28:02,5712.98
3/13/2022,18:28:07,5712.98
3/13/2022,18:28:12,5712.98
3/13/2022,18:28:17,5712.98
3/13/2022,18:28:22,5712.98
3/13/2022,18:28:27,5712.98
3/13/2022,18:28:32,5712.98
3/13/2022,18:28:37,5712.98
3/13/2022,18:28:42,5712.98
3/13/2022,18:28:47,5712.98
3/13/2022,18:28:52,5712.98
3/13/2022,18:28:57,5712.98
3/13/2022,18:29:02,5712.98
3/13/2022,18:29:07,5712.98
3/13/2022,18:29:12,5712.98
3/13/2022,18:29:17,5712.98
3/13/2022,18:29:22,5712.98
3/13/2022,18:29:27,5712.98
3/13/2022,18:29:32,5712.98
3/13/2022,18:29:37,5712.98
3/13/2022,18:29:42,5712.98
3/13/2022,18:29:47,5712.98
3/13/2022,18:29:52,5712.98
3/13/2022,18:29:57,5712.98
3/13/2022,18:30:02,5712.98
3/13/2022,18:30:07,5712.98
3/13/2022,18:30:12,5712.98
3/13/2022,18:30:17,5712.98
3/13/2022,18:30:22,5712.98
3/13/2022,18:30:27,5712.98
3/13/2022,18:30:32,5712.98
3/13/2022,18:30:37,5712.98
3/13/2022,18:30:42,5712.98
3/13/2022,18:30:47,5712.98
3/13/2022,18:30:52,5712.98
3/13/2022,18:30:57,5712.98
3/13/2022,18:31:02,5712.98
3/13/2022,18:31:07,5712.97
3/13/2022,18:31:12,5712.98
3/13/2022,18:31:17,5712.97
3/13/2022,18:31:22,5712.98
3/13/2022,18:31:27,5712.97
3/13/2022,18:31:32,5712.98
3/13/2022,18:31:37,5712.97
3/13/2022,18:31:42,5712.98
3/13/2022,18:31:47,5712.97
3/13/2022,18:31:52,5712.98
3/13/2022,18:31:57,5712.97
3/13/2022,18:32:02,5712.98
3/13/2022,18:32:07,5712.97
3/13/2022,18:32:12,5712.98
3/13/2022,18:32:17,5712.97
3/13/2022,18:32:22,5712.98
3/13/2022,18:32:27,5712.97
3/13/2022,18:32:32,5712.98
3/13/2022,18:32:37,5712.97
3/13/2022,18:32:42,5712.98
3/13/2022,18:32:47,5712.97
3/13/2022,18:32:52,5712.98
3/13/2022,18:32:57,5712.97
3/13/2022,18:33:02,5712.98
3/13/2022,18:33:07,5712.97
3/13/2022,18:33:12,5712.97
3/13/2022,18:33:17,5712.97
3/13/2022,18:33:22,5712.97
3/13/2022,18:33:27,5712.97
3/13/2022,18:33:32,5713.03
3/13/2022,18:33:37,5712.81
3/13/2022,18:33:42,5712.96
3/13/2022,18:33:47,5712.72
3/13/2022,18:33:52,5712.80
3/13/2022,18:33:57,5712.53
3/13/2022,18:34:02,5712.52
3/13/2022,18:34:07,5711.84
3/13/2022,18:34:12,5703.08
3/13/2022,18:34:17,5715.97
3/13/2022,18:34:22,5706.64
3/13/2022,18:34:27,5709.36
3/13/2022,18:34:32,5701.65
3/13/2022,18:34:37,5701.68
3/13/2022,18:34:42,5700.61
